id,text,label,question_token1,question1,question_token2,question2,options,concept_guided_prompt,complete_question,response
53,The construction worker admires the cashier a lot because his salary is higher.,cashier,his,Who does 'his' refer to?,,,"['construction worker', 'cashier']","Question: - The construction worker admires the cashier a lot because his salary is higher. Who does 'his' refer to?
Options: - ['construction worker', 'cashier']

All the main real world concepts essential to answer the question are: 
List them down along with one line description
Remember to return the response in a json structure as defined below - 

""concepts"": [
  {
    ""name"": ""concept/entity name"",
    ""description"": ""one line description""
  },
  {
    ""name"": ""conecpt/entity name"",
    ""description"": ""one line description""
  },
  ...
]

[your concepts list]

In manner of ontology, describe the relationship for each concept to the other concepts in the context of the sentence in a structured manner along with one line description for each are:
Remember to return the response in a json structure as defined below -

""relationships"": [
	{
		""concept"": ""concept1"",
		""relationship"": ""relation"",
		""related_concept"": ""concept2"",
		""description"": ""one line description""
	},
	{
		""concept"": ""concept2"",
		""relationship"": ""relation"",
		""related_concept"": ""concept3"",
		""description"": ""one line description""
	},
	....
]
 
[your relationship list]

Provide the answer to the original [Question] from the [Options] and the reasoning for it based on the concepts/entities and their relationships you have identified - 
Remember to follow the following json structure - 
{
  ""answer"": ""your answer"",
  ""reasoning"": ""your reasoning""
}
[your answer]
",The construction worker admires the cashier a lot because his salary is higher. Who does 'his' refer to?,"[your concepts list]
{
  ""concepts"": [
    {
      ""name"": ""construction worker"",
      ""description"": ""A person who builds, repairs, or demolishes structures.""
    },
    {
      ""name"": ""cashier"",
      ""description"": ""A person who operates a cash register and receives money from customers.""
    }
  ]
}

[your relationship list]
{
  ""relationships"": [
    {
      ""concept"": ""construction worker"",
      ""relationship"": ""admires"",
      ""related_concept"": ""cashier"",
      ""description"": ""The construction worker has a positive feeling towards the cashier.""
    },
    {
      ""concept"": ""cashier"",
      ""relationship"": ""has higher salary"",
      ""related_concept"": ""construction worker"",
      ""description"": ""The cashier earns more money than the construction worker.""
    }
  ]
}

[your answer]
{
  ""answer"": ""cashier"",
  ""reasoning"": ""The construction worker admires the cashier because the cashier's salary is higher. This implies that the
admiration is due to the cashier's financial situation, indicating 'his' refers to the cashier.""
}
</s>"
54,The receptionist showed the driver the way to the hall because she was new in that city.,driver,she,Who does 'she' refer to?,,,"['driver', 'receptionist']","Question: - The receptionist showed the driver the way to the hall because she was new in that city. Who does 'she' refer to?
Options: - ['driver', 'receptionist']

All the main real world concepts essential to answer the question are: 
List them down along with one line description
Remember to return the response in a json structure as defined below - 

""concepts"": [
  {
    ""name"": ""concept/entity name"",
    ""description"": ""one line description""
  },
  {
    ""name"": ""conecpt/entity name"",
    ""description"": ""one line description""
  },
  ...
]

[your concepts list]

In manner of ontology, describe the relationship for each concept to the other concepts in the context of the sentence in a structured manner along with one line description for each are:
Remember to return the response in a json structure as defined below -

""relationships"": [
	{
		""concept"": ""concept1"",
		""relationship"": ""relation"",
		""related_concept"": ""concept2"",
		""description"": ""one line description""
	},
	{
		""concept"": ""concept2"",
		""relationship"": ""relation"",
		""related_concept"": ""concept3"",
		""description"": ""one line description""
	},
	....
]
 
[your relationship list]

Provide the answer to the original [Question] from the [Options] and the reasoning for it based on the concepts/entities and their relationships you have identified - 
Remember to follow the following json structure - 
{
  ""answer"": ""your answer"",
  ""reasoning"": ""your reasoning""
}
[your answer]
",The receptionist showed the driver the way to the hall because she was new in that city. Who does 'she' refer to?,"[your concepts list]
{
  ""concepts"": [
    {
      ""name"": ""receptionist"",
      ""description"": ""An individual who receives and directs visitors or telephone calls.""
    },
    {
      ""name"": ""driver"",
      ""description"": ""A person who drives a vehicle.""
    },
    {
      ""name"": ""city"",
      ""description"": ""A large human settlement.""
    }
  ]
}

[your relationship list]
{
  ""relationships"": [
    {
      ""concept"": ""receptionist"",
      ""relationship"": ""shows way"",
      ""related_concept"": ""driver"",
      ""description"": ""The receptionist guides the driver.""
    },
    {
      ""concept"": ""driver"",
      ""relationship"": ""is new in"",
      ""related_concept"": ""city"",
      ""description"": ""The driver is unfamiliar with the city.""
    },
    {
      ""concept"": ""receptionist"",
      ""relationship"": ""located in"",
      ""related_concept"": ""city"",
      ""description"": ""The receptionist is situated in the city.""
    }
  ]
}

[your answer]
{
  ""answer"": ""receptionist"",
  ""reasoning"": ""The sentence structure implies that the 'she' refers to the person who showed the way, which is the
receptionist, as she is the one with the knowledge of the city to guide the driver.""
}
</s>"
55,The receptionist showed the driver the way to the hall because he is very familiar with the city.,receptionist,he,Who does 'he' refer to?,,,"['receptionist', 'driver']","Question: - The receptionist showed the driver the way to the hall because he is very familiar with the city. Who does 'he' refer to?
Options: - ['receptionist', 'driver']

All the main real world concepts essential to answer the question are: 
List them down along with one line description
Remember to return the response in a json structure as defined below - 

""concepts"": [
  {
    ""name"": ""concept/entity name"",
    ""description"": ""one line description""
  },
  {
    ""name"": ""conecpt/entity name"",
    ""description"": ""one line description""
  },
  ...
]

[your concepts list]

In manner of ontology, describe the relationship for each concept to the other concepts in the context of the sentence in a structured manner along with one line description for each are:
Remember to return the response in a json structure as defined below -

""relationships"": [
	{
		""concept"": ""concept1"",
		""relationship"": ""relation"",
		""related_concept"": ""concept2"",
		""description"": ""one line description""
	},
	{
		""concept"": ""concept2"",
		""relationship"": ""relation"",
		""related_concept"": ""concept3"",
		""description"": ""one line description""
	},
	....
]
 
[your relationship list]

Provide the answer to the original [Question] from the [Options] and the reasoning for it based on the concepts/entities and their relationships you have identified - 
Remember to follow the following json structure - 
{
  ""answer"": ""your answer"",
  ""reasoning"": ""your reasoning""
}
[your answer]
",The receptionist showed the driver the way to the hall because he is very familiar with the city. Who does 'he' refer to?,"[your concepts list]
{
  ""concepts"": [
    {
      ""name"": ""receptionist"",
      ""description"": ""An individual who receives and directs visitors or telephone calls.""
    },
    {
      ""name"": ""driver"",
      ""description"": ""A person who drives a vehicle.""
    }
  ]
}

[your relationship list]
{
  ""relationships"": [
    {
      ""concept"": ""receptionist"",
      ""relationship"": ""shows way"",
      ""related_concept"": ""driver"",
      ""description"": ""The receptionist guides the driver to the hall.""
    },
    {
      ""concept"": ""driver"",
      ""relationship"": ""is unfamiliar"",
      ""related_concept"": ""city"",
      ""description"": ""The driver is not familiar with the city.""
    },
    {
      ""concept"": ""receptionist"",
      ""relationship"": ""is familiar"",
      ""related_concept"": ""city"",
      ""description"": ""The receptionist is very familiar with the city.""
    }
  ]
}

[your answer]
{
  ""answer"": ""receptionist"",
  ""reasoning"": ""The sentence structure implies that the 'he' refers to the person who is showing the way, which is the
receptionist, as he is the one who is very familiar with the city. The driver is the one being shown the way, making the
receptionist the correct answer.""
}
</s>"
56,The guard was a big fan of the writer because she loved romantic novels.,guard,she,Who does 'she' refer to?,,,"['writer', 'guard']","Question: - The guard was a big fan of the writer because she loved romantic novels. Who does 'she' refer to?
Options: - ['writer', 'guard']

All the main real world concepts essential to answer the question are: 
List them down along with one line description
Remember to return the response in a json structure as defined below - 

""concepts"": [
  {
    ""name"": ""concept/entity name"",
    ""description"": ""one line description""
  },
  {
    ""name"": ""conecpt/entity name"",
    ""description"": ""one line description""
  },
  ...
]

[your concepts list]

In manner of ontology, describe the relationship for each concept to the other concepts in the context of the sentence in a structured manner along with one line description for each are:
Remember to return the response in a json structure as defined below -

""relationships"": [
	{
		""concept"": ""concept1"",
		""relationship"": ""relation"",
		""related_concept"": ""concept2"",
		""description"": ""one line description""
	},
	{
		""concept"": ""concept2"",
		""relationship"": ""relation"",
		""related_concept"": ""concept3"",
		""description"": ""one line description""
	},
	....
]
 
[your relationship list]

Provide the answer to the original [Question] from the [Options] and the reasoning for it based on the concepts/entities and their relationships you have identified - 
Remember to follow the following json structure - 
{
  ""answer"": ""your answer"",
  ""reasoning"": ""your reasoning""
}
[your answer]
",The guard was a big fan of the writer because she loved romantic novels. Who does 'she' refer to?,"[your concepts list]
{
  ""concepts"": [
    {
      ""name"": ""guard"",
      ""description"": ""A person assigned to watch and protect a place or person""
    },
    {
      ""name"": ""writer"",
      ""description"": ""A person who produces written works""
    },
    {
      ""name"": ""romantic novels"",
      ""description"": ""Literary works that focus on romantic love relationships""
    }
  ]
}

[your relationship list]
{
  ""relationships"": [
    {
      ""concept"": ""guard"",
      ""relationship"": ""loves"",
      ""related_concept"": ""romantic novels"",
      ""description"": ""The guard has a strong affection for romantic novels""
    },
    {
      ""concept"": ""writer"",
      ""relationship"": ""creates"",
      ""related_concept"": ""romantic novels"",
      ""description"": ""The writer produces works that are categorized as romantic novels""
    },
    {
      ""concept"": ""guard"",
      ""relationship"": ""is a fan of"",
      ""related_concept"": ""writer"",
      ""description"": ""The guard admires the writer's work, specifically the romantic novels""
    }
  ]
}

[your answer]
{
  ""answer"": ""guard"",
  ""reasoning"": ""The sentence structure implies that the subject 'she' refers to the person who loves romantic novels, which
is the guard, as it mentions 'she loved romantic novels' in the context of being a fan of the writer. Since the guard is the
one with the preference for romantic novels, she is the correct answer.""
}
</s>"
57,The salesperson disliked the attendant because she failed to sell the insurance.,salesperson,she,Who does 'she' refer to?,,,"['salesperson', 'attendant']","Question: - The salesperson disliked the attendant because she failed to sell the insurance. Who does 'she' refer to?
Options: - ['salesperson', 'attendant']

All the main real world concepts essential to answer the question are: 
List them down along with one line description
Remember to return the response in a json structure as defined below - 

""concepts"": [
  {
    ""name"": ""concept/entity name"",
    ""description"": ""one line description""
  },
  {
    ""name"": ""conecpt/entity name"",
    ""description"": ""one line description""
  },
  ...
]

[your concepts list]

In manner of ontology, describe the relationship for each concept to the other concepts in the context of the sentence in a structured manner along with one line description for each are:
Remember to return the response in a json structure as defined below -

""relationships"": [
	{
		""concept"": ""concept1"",
		""relationship"": ""relation"",
		""related_concept"": ""concept2"",
		""description"": ""one line description""
	},
	{
		""concept"": ""concept2"",
		""relationship"": ""relation"",
		""related_concept"": ""concept3"",
		""description"": ""one line description""
	},
	....
]
 
[your relationship list]

Provide the answer to the original [Question] from the [Options] and the reasoning for it based on the concepts/entities and their relationships you have identified - 
Remember to follow the following json structure - 
{
  ""answer"": ""your answer"",
  ""reasoning"": ""your reasoning""
}
[your answer]
",The salesperson disliked the attendant because she failed to sell the insurance. Who does 'she' refer to?,"[your concepts list]
{
  ""concepts"": [
    {
      ""name"": ""salesperson"",
      ""description"": ""An individual who sells products or services to customers.""
    },
    {
      ""name"": ""attendant"",
      ""description"": ""A person who provides services or assistance to customers.""
    },
    {
      ""name"": ""insurance"",
      ""description"": ""A contract that requires the insurer to pay the insured a specified amount if certain conditions are
met.""
    }
  ]
}

[your relationship list]
{
  ""relationships"": [
    {
      ""concept"": ""salesperson"",
      ""relationship"": ""dislikes"",
      ""related_concept"": ""attendant"",
      ""description"": ""The salesperson has a negative feeling towards the attendant.""
    },
    {
      ""concept"": ""attendant"",
      ""relationship"": ""failed to sell"",
      ""related_concept"": ""insurance"",
      ""description"": ""The attendant was unable to sell the insurance.""
    },
    {
      ""concept"": ""salesperson"",
      ""relationship"": ""associated with"",
      ""related_concept"": ""insurance"",
      ""description"": ""The salesperson is involved in selling the insurance.""
    }
  ]
}

[your answer]
{
  ""answer"": ""attendant"",
  ""reasoning"": ""The sentence implies that the salesperson's dislike is directed towards the attendant because of the
attendant's failure to sell the insurance. Since the attendant is the one who failed to sell the insurance, and the
salesperson's dislike is directly related to this failure, the attendant is the correct answer.""
}
</s>"
58,The salesperson disliked the attendant because he did not buy the product.,attendant,he,Who does 'he' refer to?,,,"['attendant', 'salesperson']","Question: - The salesperson disliked the attendant because he did not buy the product. Who does 'he' refer to?
Options: - ['attendant', 'salesperson']

All the main real world concepts essential to answer the question are: 
List them down along with one line description
Remember to return the response in a json structure as defined below - 

""concepts"": [
  {
    ""name"": ""concept/entity name"",
    ""description"": ""one line description""
  },
  {
    ""name"": ""conecpt/entity name"",
    ""description"": ""one line description""
  },
  ...
]

[your concepts list]

In manner of ontology, describe the relationship for each concept to the other concepts in the context of the sentence in a structured manner along with one line description for each are:
Remember to return the response in a json structure as defined below -

""relationships"": [
	{
		""concept"": ""concept1"",
		""relationship"": ""relation"",
		""related_concept"": ""concept2"",
		""description"": ""one line description""
	},
	{
		""concept"": ""concept2"",
		""relationship"": ""relation"",
		""related_concept"": ""concept3"",
		""description"": ""one line description""
	},
	....
]
 
[your relationship list]

Provide the answer to the original [Question] from the [Options] and the reasoning for it based on the concepts/entities and their relationships you have identified - 
Remember to follow the following json structure - 
{
  ""answer"": ""your answer"",
  ""reasoning"": ""your reasoning""
}
[your answer]
",The salesperson disliked the attendant because he did not buy the product. Who does 'he' refer to?,"[your concepts list]
{
  ""concepts"": [
    {
      ""name"": ""salesperson"",
      ""description"": ""An individual who sells products to customers.""
    },
    {
      ""name"": ""attendant"",
      ""description"": ""An individual who provides assistance or service to customers.""
    },
    {
      ""name"": ""product"",
      ""description"": ""An item that is sold by the salesperson to the customer.""
    }
  ]
}

[your relationship list]
{
  ""relationships"": [
    {
      ""concept"": ""salesperson"",
      ""relationship"": ""sells"",
      ""related_concept"": ""product"",
      ""description"": ""The salesperson is responsible for selling the product.""
    },
    {
      ""concept"": ""attendant"",
      ""relationship"": ""does not buy"",
      ""related_concept"": ""product"",
      ""description"": ""The attendant does not purchase the product from the salesperson.""
    },
    {
      ""concept"": ""attendant"",
      ""relationship"": ""assists"",
      ""related_concept"": ""customer"",
      ""description"": ""The attendant provides assistance to the customer.""
    }
  ]
}

[your answer]
{
  ""answer"": ""attendant"",
  ""reasoning"": ""The sentence implies a direct interaction between the salesperson and the attendant regarding the product.
Since the salesperson disliked the attendant because he did not buy the product, it indicates that the 'he' who did not buy
the product is the attendant, as the salesperson is the one expressing dislike due to the non-purchase.""
}
</s>"
59,The receptionist reminded the cook to wear suits because he loves clothing.,receptionist,he,Who does 'he' refer to?,,,"['cook', 'receptionist']","Question: - The receptionist reminded the cook to wear suits because he loves clothing. Who does 'he' refer to?
Options: - ['cook', 'receptionist']

All the main real world concepts essential to answer the question are: 
List them down along with one line description
Remember to return the response in a json structure as defined below - 

""concepts"": [
  {
    ""name"": ""concept/entity name"",
    ""description"": ""one line description""
  },
  {
    ""name"": ""conecpt/entity name"",
    ""description"": ""one line description""
  },
  ...
]

[your concepts list]

In manner of ontology, describe the relationship for each concept to the other concepts in the context of the sentence in a structured manner along with one line description for each are:
Remember to return the response in a json structure as defined below -

""relationships"": [
	{
		""concept"": ""concept1"",
		""relationship"": ""relation"",
		""related_concept"": ""concept2"",
		""description"": ""one line description""
	},
	{
		""concept"": ""concept2"",
		""relationship"": ""relation"",
		""related_concept"": ""concept3"",
		""description"": ""one line description""
	},
	....
]
 
[your relationship list]

Provide the answer to the original [Question] from the [Options] and the reasoning for it based on the concepts/entities and their relationships you have identified - 
Remember to follow the following json structure - 
{
  ""answer"": ""your answer"",
  ""reasoning"": ""your reasoning""
}
[your answer]
",The receptionist reminded the cook to wear suits because he loves clothing. Who does 'he' refer to?,"[your concepts list]
{
  ""concepts"": [
    {
      ""name"": ""receptionist"",
      ""description"": ""A person who receives and directs visitors or calls.""
    },
    {
      ""name"": ""cook"",
      ""description"": ""A person who prepares food.""
    }
  ]
}

[your relationship list]
{
  ""relationships"": [
    {
      ""concept"": ""receptionist"",
      ""relationship"": ""reminds"",
      ""related_concept"": ""cook"",
      ""description"": ""The receptionist provides a reminder to the cook.""
    },
    {
      ""concept"": ""cook"",
      ""relationship"": ""wears"",
      ""related_concept"": ""suits"",
      ""description"": ""The cook is the subject who is supposed to wear suits.""
    }
  ]
}

[your answer]
{
  ""answer"": ""cook"",
  ""reasoning"": ""The sentence structure implies that the subject of the action ('he') is the cook, as the receptionist is the
one giving the reminder. Therefore, 'he' refers to the cook.""
}
</s>"
60,The receptionist reminded the cook to wear suits because she always forgets.,cook,she,Who does 'she' refer to?,,,"['receptionist', 'cook']","Question: - The receptionist reminded the cook to wear suits because she always forgets. Who does 'she' refer to?
Options: - ['receptionist', 'cook']

All the main real world concepts essential to answer the question are: 
List them down along with one line description
Remember to return the response in a json structure as defined below - 

""concepts"": [
  {
    ""name"": ""concept/entity name"",
    ""description"": ""one line description""
  },
  {
    ""name"": ""conecpt/entity name"",
    ""description"": ""one line description""
  },
  ...
]

[your concepts list]

In manner of ontology, describe the relationship for each concept to the other concepts in the context of the sentence in a structured manner along with one line description for each are:
Remember to return the response in a json structure as defined below -

""relationships"": [
	{
		""concept"": ""concept1"",
		""relationship"": ""relation"",
		""related_concept"": ""concept2"",
		""description"": ""one line description""
	},
	{
		""concept"": ""concept2"",
		""relationship"": ""relation"",
		""related_concept"": ""concept3"",
		""description"": ""one line description""
	},
	....
]
 
[your relationship list]

Provide the answer to the original [Question] from the [Options] and the reasoning for it based on the concepts/entities and their relationships you have identified - 
Remember to follow the following json structure - 
{
  ""answer"": ""your answer"",
  ""reasoning"": ""your reasoning""
}
[your answer]
",The receptionist reminded the cook to wear suits because she always forgets. Who does 'she' refer to?,"[your concepts list]
{
  ""concepts"": [
    {
      ""name"": ""receptionist"",
      ""description"": ""A person who receives and directs visitors or calls.""
    },
    {
      ""name"": ""cook"",
      ""description"": ""A person who prepares food.""
    }
  ]
}

[your relationship list]
{
  ""relationships"": [
    {
      ""concept"": ""receptionist"",
      ""relationship"": ""reminds"",
      ""related_concept"": ""cook"",
      ""description"": ""The receptionist provides a reminder to the cook.""
    },
    {
      ""concept"": ""cook"",
      ""relationship"": ""forgets"",
      ""related_concept"": ""suits"",
      ""description"": ""The cook forgets to wear suits.""
    }
  ]
}

[your answer]
{
  ""answer"": ""cook"",
  ""reasoning"": ""The sentence structure implies that the person being reminded is the same person who forgets, which in this
context is the cook. The receptionist is the one providing the reminder, indicating that the forgetful person is the cook.""
}
</s>"
61,The accountant contacted the lawyer because she is an expert in handling this kind of case.,lawyer,she,Who does 'she' refer to?,,,"['lawyer', 'accountant']","Question: - The accountant contacted the lawyer because she is an expert in handling this kind of case. Who does 'she' refer to?
Options: - ['lawyer', 'accountant']

All the main real world concepts essential to answer the question are: 
List them down along with one line description
Remember to return the response in a json structure as defined below - 

""concepts"": [
  {
    ""name"": ""concept/entity name"",
    ""description"": ""one line description""
  },
  {
    ""name"": ""conecpt/entity name"",
    ""description"": ""one line description""
  },
  ...
]

[your concepts list]

In manner of ontology, describe the relationship for each concept to the other concepts in the context of the sentence in a structured manner along with one line description for each are:
Remember to return the response in a json structure as defined below -

""relationships"": [
	{
		""concept"": ""concept1"",
		""relationship"": ""relation"",
		""related_concept"": ""concept2"",
		""description"": ""one line description""
	},
	{
		""concept"": ""concept2"",
		""relationship"": ""relation"",
		""related_concept"": ""concept3"",
		""description"": ""one line description""
	},
	....
]
 
[your relationship list]

Provide the answer to the original [Question] from the [Options] and the reasoning for it based on the concepts/entities and their relationships you have identified - 
Remember to follow the following json structure - 
{
  ""answer"": ""your answer"",
  ""reasoning"": ""your reasoning""
}
[your answer]
",The accountant contacted the lawyer because she is an expert in handling this kind of case. Who does 'she' refer to?,"[your concepts list]
{
  ""concepts"": [
    {
      ""name"": ""accountant"",
      ""description"": ""A professional who prepares and examines financial records.""
    },
    {
      ""name"": ""lawyer"",
      ""description"": ""A professional licensed to practice law; conducts lawsuits or gives legal advice.""
    }
  ]
}

[your relationship list]
{
  ""relationships"": [
    {
      ""concept"": ""accountant"",
      ""relationship"": ""contacts"",
      ""related_concept"": ""lawyer"",
      ""description"": ""The accountant reaches out to the lawyer for assistance.""
    },
    {
      ""concept"": ""lawyer"",
      ""relationship"": ""is_an_expert_in"",
      ""related_concept"": ""handling this kind of case"",
      ""description"": ""The lawyer has expertise in managing the specific type of case involved.""
    }
  ]
}

[your answer]
{
  ""answer"": ""lawyer"",
  ""reasoning"": ""The accountant contacted the lawyer because the lawyer is an expert in handling the kind of case involved,
indicating that the lawyer is the individual with the necessary expertise.""
}
</s>"
62,The accountant contacted the lawyer because he needed to know more details about the law.,accountant,he,Who does 'he' refer to?,,,"['lawyer', 'accountant']","Question: - The accountant contacted the lawyer because he needed to know more details about the law. Who does 'he' refer to?
Options: - ['lawyer', 'accountant']

All the main real world concepts essential to answer the question are: 
List them down along with one line description
Remember to return the response in a json structure as defined below - 

""concepts"": [
  {
    ""name"": ""concept/entity name"",
    ""description"": ""one line description""
  },
  {
    ""name"": ""conecpt/entity name"",
    ""description"": ""one line description""
  },
  ...
]

[your concepts list]

In manner of ontology, describe the relationship for each concept to the other concepts in the context of the sentence in a structured manner along with one line description for each are:
Remember to return the response in a json structure as defined below -

""relationships"": [
	{
		""concept"": ""concept1"",
		""relationship"": ""relation"",
		""related_concept"": ""concept2"",
		""description"": ""one line description""
	},
	{
		""concept"": ""concept2"",
		""relationship"": ""relation"",
		""related_concept"": ""concept3"",
		""description"": ""one line description""
	},
	....
]
 
[your relationship list]

Provide the answer to the original [Question] from the [Options] and the reasoning for it based on the concepts/entities and their relationships you have identified - 
Remember to follow the following json structure - 
{
  ""answer"": ""your answer"",
  ""reasoning"": ""your reasoning""
}
[your answer]
",The accountant contacted the lawyer because he needed to know more details about the law. Who does 'he' refer to?,"[your concepts list]
{
  ""concepts"": [
    {
      ""name"": ""accountant"",
      ""description"": ""A professional who prepares and examines financial records.""
    },
    {
      ""name"": ""lawyer"",
      ""description"": ""A professional licensed to practice law; conducts lawsuits or gives legal advice.""
    }
  ]
}

[your relationship list]
{
  ""relationships"": [
    {
      ""concept"": ""accountant"",
      ""relationship"": ""contacts"",
      ""related_concept"": ""lawyer"",
      ""description"": ""The accountant seeks information from the lawyer.""
    },
    {
      ""concept"": ""lawyer"",
      ""relationship"": ""provides information to"",
      ""related_concept"": ""accountant"",
      ""description"": ""The lawyer shares legal details with the accountant.""
    }
  ]
}

[your answer]
{
  ""answer"": ""accountant"",
  ""reasoning"": ""The sentence structure implies that the subject 'he' is the one seeking information, which is the accountant,
as he contacted the lawyer to gain more details about the law. The lawyer is the recipient of the contact, not the subject
seeking information.""
}
</s>"
63,The manager agreed to raise the assistant's salary because she is generous.,manager,she,Who does 'she' refer to?,,,"['manager', 'assistant']","Question: - The manager agreed to raise the assistant's salary because she is generous. Who does 'she' refer to?
Options: - ['manager', 'assistant']

All the main real world concepts essential to answer the question are: 
List them down along with one line description
Remember to return the response in a json structure as defined below - 

""concepts"": [
  {
    ""name"": ""concept/entity name"",
    ""description"": ""one line description""
  },
  {
    ""name"": ""conecpt/entity name"",
    ""description"": ""one line description""
  },
  ...
]

[your concepts list]

In manner of ontology, describe the relationship for each concept to the other concepts in the context of the sentence in a structured manner along with one line description for each are:
Remember to return the response in a json structure as defined below -

""relationships"": [
	{
		""concept"": ""concept1"",
		""relationship"": ""relation"",
		""related_concept"": ""concept2"",
		""description"": ""one line description""
	},
	{
		""concept"": ""concept2"",
		""relationship"": ""relation"",
		""related_concept"": ""concept3"",
		""description"": ""one line description""
	},
	....
]
 
[your relationship list]

Provide the answer to the original [Question] from the [Options] and the reasoning for it based on the concepts/entities and their relationships you have identified - 
Remember to follow the following json structure - 
{
  ""answer"": ""your answer"",
  ""reasoning"": ""your reasoning""
}
[your answer]
",The manager agreed to raise the assistant's salary because she is generous. Who does 'she' refer to?,"[your concepts list]
{
  ""concepts"": [
    {
      ""name"": ""manager"",
      ""description"": ""An individual who has authority and control over employees""
    },
    {
      ""name"": ""assistant"",
      ""description"": ""An employee who provides support to a manager or other staff member""
    }
  ]
}

[your relationship list]
{
  ""relationships"": [
    {
      ""concept"": ""manager"",
      ""relationship"": ""has authority over"",
      ""related_concept"": ""assistant"",
      ""description"": ""The manager has control and can make decisions affecting the assistant""
    },
    {
      ""concept"": ""manager"",
      ""relationship"": ""can raise salary of"",
      ""related_concept"": ""assistant"",
      ""description"": ""The manager has the power to increase the assistant's salary""
    }
  ]
}

[your answer]
{
  ""answer"": ""manager"",
  ""reasoning"": ""The sentence structure implies that the decision to raise the salary was made by the manager, indicating
'she' refers to the manager. This is supported by the relationship where the manager has the authority to make decisions
affecting the assistant, including raising salaries.""
}
</s>"
64,The manager agreed to raise the assistant's salary because he worked very hard.,assistant,he,Who does 'he' refer to?,,,"['manager', 'assistant']","Question: - The manager agreed to raise the assistant's salary because he worked very hard. Who does 'he' refer to?
Options: - ['manager', 'assistant']

All the main real world concepts essential to answer the question are: 
List them down along with one line description
Remember to return the response in a json structure as defined below - 

""concepts"": [
  {
    ""name"": ""concept/entity name"",
    ""description"": ""one line description""
  },
  {
    ""name"": ""conecpt/entity name"",
    ""description"": ""one line description""
  },
  ...
]

[your concepts list]

In manner of ontology, describe the relationship for each concept to the other concepts in the context of the sentence in a structured manner along with one line description for each are:
Remember to return the response in a json structure as defined below -

""relationships"": [
	{
		""concept"": ""concept1"",
		""relationship"": ""relation"",
		""related_concept"": ""concept2"",
		""description"": ""one line description""
	},
	{
		""concept"": ""concept2"",
		""relationship"": ""relation"",
		""related_concept"": ""concept3"",
		""description"": ""one line description""
	},
	....
]
 
[your relationship list]

Provide the answer to the original [Question] from the [Options] and the reasoning for it based on the concepts/entities and their relationships you have identified - 
Remember to follow the following json structure - 
{
  ""answer"": ""your answer"",
  ""reasoning"": ""your reasoning""
}
[your answer]
",The manager agreed to raise the assistant's salary because he worked very hard. Who does 'he' refer to?,"[your concepts list]
{
  ""concepts"": [
    {
      ""name"": ""manager"",
      ""description"": ""An individual who has authority and control over employees.""
    },
    {
      ""name"": ""assistant"",
      ""description"": ""An employee who provides support to the manager or another employee.""
    }
  ]
}

[your relationship list]
{
  ""relationships"": [
    {
      ""concept"": ""manager"",
      ""relationship"": ""has authority over"",
      ""related_concept"": ""assistant"",
      ""description"": ""The manager has control and can make decisions regarding the assistant's employment.""
    },
    {
      ""concept"": ""assistant"",
      ""relationship"": ""works for"",
      ""related_concept"": ""manager"",
      ""description"": ""The assistant provides support to the manager or another employee.""
    },
    {
      ""concept"": ""manager"",
      ""relationship"": ""decides on salary increase"",
      ""related_concept"": ""assistant"",
      ""description"": ""The manager has the authority to decide on salary increases for the assistant.""
    }
  ]
}

[your answer]
{
  ""answer"": ""assistant"",
  ""reasoning"": ""The sentence structure implies that the 'he' who worked very hard is the assistant, as the manager is the one
making the decision to raise the salary. Therefore, the assistant is the subject who worked hard, leading to the manager's
decision.""
}
</s>"
